text,retweet_count,favorite_count,clean_tweet,Hash words,scores,compound,comp_score
My dear son has somehow managed to make snow spray look like a hate crime. https://t.co/7vE5G7BG1U,10,375,my dear son somehow manag make snow spray look like hate crime.,No hashtags,"{'neg': 0.355, 'neu': 0.394, 'pos': 0.251, 'compound': -0.4767}",-0.4767,neg
@therightreader @biberajbb Everything the democrats touch turns to crap.  More “resources” = more wasteful spending… https://t.co/99Z304h9HE,1,1,"everyth democrat touch turn crap. more ""resources"" = wast spending...",No hashtags,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.3818}",-0.3818,neg
"MSNBC Primetime Hosts Completely Ignore Conviction Of Jussie Smollett In Hate Crime Hoax 

@maddow
https://t.co/N7rmp7B3Z2",1,2,msnbc primetim host complet ignor convict of jussi smollett in hate crime hoax,No hashtags,"{'neg': 0.482, 'neu': 0.518, 'pos': 0.0, 'compound': -0.8519}",-0.8519,neg
@DrewMillward It’s a hate crime against Wales.,0,0,it' hate crime wales.,No hashtags,"{'neg': 0.783, 'neu': 0.217, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"Hate-filled teen rapist snarls abuse on Snapchat after being accused of sex crime
https://t.co/V6L20cXB4j https://t.co/O9tQnTDNUi",0,1,hate-fil teen rapist snarl abus snapchat accus sex crime,No hashtags,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.8555}",-0.8555,neg
@Trojan_Horse999 @MrAdenJama @metpoliceuk Exactly and as a Gay man myself I know how bad that would have been for t… https://t.co/wOt2fVUaZI,0,0,exactli gay man i know bad would t...,No hashtags,"{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.5423}",-0.5423,neg
@MANlSMONET And would be the first one hollering about a Asian hate crime.,0,0,and would first one holler asian hate crime.,No hashtags,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"Trump Slams Smollett’s Hoax Attack as ‘Hate Crime in Reverse’, Says 'If Republican, He'd Be In Jail'… https://t.co/NNlxQJNVvf",0,0,"trump slam smollett' hoax attack 'hate crime reverse', say 'if republican, he'd be in jail'...",No hashtags,"{'neg': 0.6, 'neu': 0.4, 'pos': 0.0, 'compound': -0.9325}",-0.9325,neg
"Trying to mask Islamophobia targeting Muslims, as criticism of Islam won't work

""According to the Home Office, Mr… https://t.co/yBjYaOImZS",4,28,"tri mask islamophobia target muslims, critic islam work ""accord home office, mr...",No hashtags,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.2732}",-0.2732,neg
MSNBC Primetime Hosts Completely Ignore Conviction Of Jussie Smollett In Hate Crime Hoax https://t.co/Oq9pvMhEBm,0,0,msnbc primetim host complet ignor convict of jussi smollett in hate crime hoax,No hashtags,"{'neg': 0.482, 'neu': 0.518, 'pos': 0.0, 'compound': -0.8519}",-0.8519,neg
"@TvKhaleesi It amazes how selective Queenie is, in what she chooses to hate. What gets a pass and what doesn't. I p… https://t.co/3lLzGvyUPr",0,11,"it amaz select queeni is, choos hate. what get pa doesn't. i p...",No hashtags,"{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.5719}",-0.5719,neg
@KonstantinKisin I hope you have reported this assault fuelled by hate to the police and that they arrest and prose… https://t.co/n8PjRqNZSz,0,0,i hope report assault fuell hate polic arrest prose...,No hashtags,"{'neg': 0.589, 'neu': 0.238, 'pos': 0.173, 'compound': -0.7906}",-0.7906,neg
@KPCoach1 @NeasaLaKali @thatveganlass Yes it's also a misogynistic crime. It's also still a transphobic crime too.… https://t.co/kUsfYyr9mH,0,7,ye also misogynist crime. it' also still transphob crime too....,No hashtags,"{'neg': 0.467, 'neu': 0.533, 'pos': 0.0, 'compound': -0.7906}",-0.7906,neg
"@JonBonRio @MoTheComedian I'm starting to feel it's s low-key hate crime rn.

Only Angie can explain the feeling... https://t.co/S05TkadkvJ",0,1,i'm start feel low-key hate crime rn. onli angi explain feeling...,No hashtags,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
Watching and just like that against my will and this podcast is a hate crime,0,0,watch like podcast hate crime,No hashtags,"{'neg': 0.615, 'neu': 0.171, 'pos': 0.214, 'compound': -0.6908}",-0.6908,neg
@SDB234 @thatveganlass @real_dystopia Very much a hate crime. And I hope he is punished accordingly.,0,0,veri much hate crime. and i hope punish accordingly.,No hashtags,"{'neg': 0.606, 'neu': 0.229, 'pos': 0.166, 'compound': -0.8271}",-0.8271,neg
"Hate Crime Bill turns Police Scotland into the Stasi when it receives Royal Assent.

Everyone, everywhere, subject… https://t.co/0aiYQXxQH9",4,6,"hate crime bill turn polic scotland stasi receiv royal assent. everyone, everywhere, subject...",No hashtags,"{'neg': 0.396, 'neu': 0.604, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
The term #antivaxxers has been misappropriated to foster hatred sow dissent and extinguish debate. Few who question… https://t.co/Ifs3ip11dN,0,0,the term #antivaxx misappropri foster hatr sow dissent extinguish debate. few question...,#antivaxxers,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"Obawy budzą nie tylko kary dla wrogów ludu, których słowa wzbudzają jedynie wzburzenie czy obawy, ale przede wszyst… https://t.co/yraxL8F1Mg",0,0,"obawi budza nie tylko kari dla wrogow ludu, ktorych slowa wzbudzaja jedyni wzburzeni czi obawy, ale przede wszyst...",No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
@PianoDentist86 @lornaslater There is Soaring transphobic hate crime soaring crimes against LGBT communities in gen… https://t.co/18U1oz5SDm,0,14,there soar transphob hate crime soar crime lgbt commun gen...,No hashtags,"{'neg': 0.605, 'neu': 0.395, 'pos': 0.0, 'compound': -0.8934}",-0.8934,neg
I am shocked that @Twitter works allow this. @metpoliceuk I think this equates to hate crime @TellMamaUK . I have r… https://t.co/mZnw5b1HgB,8,16,i shock work allow this. i think equat hate crime . i r...,No hashtags,"{'neg': 0.587, 'neu': 0.299, 'pos': 0.114, 'compound': -0.836}",-0.836,neg
One step closer in decade-long battle for stronger disability hate crime laws https://t.co/DhWQ5iqFwW via @johnpringdns,8,8,one step closer decade-long battl stronger disabl hate crime law,No hashtags,"{'neg': 0.429, 'neu': 0.417, 'pos': 0.155, 'compound': -0.6808}",-0.6808,neg
@mic4783 @TheLeoTerrell Gee when has fox news faked a hate crime to still be relevant? I mean they report the news… https://t.co/nVU5Mwm1yA,0,2,gee fox news fake hate crime still relevant? i mean report news...,No hashtags,"{'neg': 0.563, 'neu': 0.437, 'pos': 0.0, 'compound': -0.8834}",-0.8834,neg
@jeremyfall Hi Jeremy! I drew a painting dedicated to the “Stop Asian Hate Crime” campaign to express my support. T… https://t.co/iAHUPsZtMZ,0,8,"hi jeremy! i drew paint dedic ""stop asian hate crime"" campaign express support. t...",No hashtags,"{'neg': 0.453, 'neu': 0.421, 'pos': 0.126, 'compound': -0.7901}",-0.7901,neg
@williamsdp83 So very sorry😥 so glad he has such a caring parent to support. Despicable behaviour. If you know the… https://t.co/IPXZnMCsBv,0,0,so sorri glad care parent support. despic behaviour. if know the...,No hashtags,"{'neg': 0.0, 'neu': 0.459, 'pos': 0.541, 'compound': 0.857}",0.857,pos
"Hate-filled teen rapist snarls abuse on Snapchat after being accused of sex crime
https://t.co/V6L20dfcsT https://t.co/y4pfAyx4Cb",1,1,hate-fil teen rapist snarl abus snapchat accus sex crime,No hashtags,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.8555}",-0.8555,neg
Don't make misogyny a hate crime @UnHerd https://t.co/Rs0QhUG5E4,0,0,don't make misogyni hate crime,No hashtags,"{'neg': 0.368, 'neu': 0.316, 'pos': 0.316, 'compound': -0.1285}",-0.1285,neg
"@Haggis_UK https://t.co/UoUUWy002H

The UK is de-progressing thanks to this government :(",3,7,,No hashtags,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
@_kouzoulos_ @Chriskarako @st_stavropoulos Μάλλον τοτε δεν εχεις καταλάβει τι ακριβώς *περιγράφει* ο όρος κ τι είνα… https://t.co/Mi4o6tmbqR,0,1,mallon tote den ekhei katalabei ti akribo *perigraphei* oro k ti eina...,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
@zewari7 Wow the most absurd leftist you will come across. His hate for anything Amhara make u illogical. The crime… https://t.co/rtXNqmHGid,0,0,wow absurd leftist come across. hi hate anyth amhara make u illogical. the crime...,No hashtags,"{'neg': 0.2, 'neu': 0.595, 'pos': 0.205, 'compound': 0.0258}",0.0258,nutral
"3 Extraordinary Court Rulings 😯 Hate Crime Liar 🤥, Julian Sent Back &amp; Wales Cinema Bolted CLOSED 

👇👇👇📺👇👇👇… https://t.co/ErAyNDTJTo",3,21,"3 extraordinari court rule hate crime liar , julian sent back &amp; wale cinema bolt close ...",No hashtags,"{'neg': 0.467, 'neu': 0.533, 'pos': 0.0, 'compound': -0.8885}",-0.8885,neg
SPECIAL FEATURE - 'A week in the life of a West Mercia Police Hate Crime Officer' https://t.co/NlFvHMj4UO https://t.co/Ksw7PvmdhN,0,0,special featur - 'a week life west mercia polic hate crime officer',No hashtags,"{'neg': 0.402, 'neu': 0.447, 'pos': 0.151, 'compound': -0.6705}",-0.6705,neg
SPECIAL FEATURE - 'A week in the life of a West Mercia Police Hate Crime Officer' - https://t.co/RONKDxnzXU https://t.co/AnkrDhVBfq,0,0,special featur - 'a week life west mercia polic hate crime officer' -,No hashtags,"{'neg': 0.402, 'neu': 0.447, 'pos': 0.151, 'compound': -0.6705}",-0.6705,neg
"This article is on Americans pretending to be victims of hate crime and the media role in it, but it is true for re… https://t.co/VX12G4DLW8",0,6,"thi articl american pretend victim hate crime medium role it, true re...",No hashtags,"{'neg': 0.522, 'neu': 0.341, 'pos': 0.137, 'compound': -0.7845}",-0.7845,neg
"Way overdue, but one step closer in decade-long battle for stronger disability hate crime laws https://t.co/NJtJHAtZQV via @johnpringdns",0,1,"way overdue, one step closer decade-long battl stronger disabl hate crime law",No hashtags,"{'neg': 0.383, 'neu': 0.479, 'pos': 0.138, 'compound': -0.6808}",-0.6808,neg
https://t.co/wkgLnzZwtF Hate crime by Andrew Neil down and get away with it report it! @JuliaHB1 @GBNEWS… https://t.co/3CzKLd2z0P,2,1,,No hashtags,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"I have DOCUMENTED, and backed up, EVERYTHING, so do avoid the negative judicial inference that is attached to spoli… https://t.co/8y9yxP69GO",0,0,"i documented, back up, everything, avoid neg judici infer attach spoli...",No hashtags,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
https://t.co/u8trwTbNg1 Here is the link to report the hate crime Andrew Neil Inciting hatred towards unvaxed sayin… https://t.co/8T4errfJcZ,9,12,,No hashtags,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
Why the Government must exempt gender-critical views from hate crime laws https://t.co/XaEEmJ0ME6,0,0,whi govern must exempt gender-crit view hate crime law,No hashtags,"{'neg': 0.493, 'neu': 0.411, 'pos': 0.096, 'compound': -0.7783}",-0.7783,neg
One step closer in decade-long battle for stronger disability hate crime laws https://t.co/ra3m0XZ68A via @johnpringdns,4,6,one step closer decade-long battl stronger disabl hate crime law,No hashtags,"{'neg': 0.429, 'neu': 0.417, 'pos': 0.155, 'compound': -0.6808}",-0.6808,neg
'The level of hate crime on the Underground has nearly returned to pre-pandemic levels even though passenger number… https://t.co/CRjGQEl7sz,1,0,'the level hate crime underground nearli return pre-pandem level even though passeng number...,No hashtags,"{'neg': 0.396, 'neu': 0.604, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"3 Extraordinary Court Rulings 😯 Hate Crime Liar 🤥, Julian Sent Back &amp; Wa... https://t.co/g0zpLcq6LI via @YouTube watch till end",0,0,"3 extraordinari court rule hate crime liar , julian sent back &amp; wa...",No hashtags,"{'neg': 0.568, 'neu': 0.432, 'pos': 0.0, 'compound': -0.8885}",-0.8885,neg
@Missives0fASub That's a hate crime,0,0,that' hate crime,No hashtags,"{'neg': 0.878, 'neu': 0.122, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
This right here is a hate crime https://t.co/stJIiOdau7,1,8,thi right hate crime,No hashtags,"{'neg': 0.783, 'neu': 0.217, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@GardrumGsp @AndyhgCarps @toniwriter Wrong.  My brother is a judge.  My sister a chief superintendent. I have Plod… https://t.co/yh1Gx7LvJK,0,0,wrong. my brother judge. my sister chief superintendent. i plod...,No hashtags,"{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.4767}",-0.4767,neg
Criticising Boris Johnson is a hate crime.,0,4,criticis bori johnson hate crime.,No hashtags,"{'neg': 0.706, 'neu': 0.294, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"@PatrioticBabe_ This whole  fraud, fake hate crime has been a massive embarrassment to the liberals and the left, t… https://t.co/5rqJLoiaHn",0,0,"thi whole fraud, fake hate crime massiv embarrass liber left, t...",No hashtags,"{'neg': 0.731, 'neu': 0.269, 'pos': 0.0, 'compound': -0.946}",-0.946,neg
"Actor Jussie Smollett found guilty of staging fake hate crime  Actor Jussie Smollett, one-time star of the TV drama… https://t.co/YSe8kSicin",0,1,"actor jussi smollett found guilti stage fake hate crime actor jussi smollett, one-tim star tv drama...",No hashtags,"{'neg': 0.442, 'neu': 0.558, 'pos': 0.0, 'compound': -0.8834}",-0.8834,neg
"Keep pressing the government over this!

One step closer in decade-long battle for stronger disability hate crime l… https://t.co/tArIg1TS59",3,3,keep press govern this! one step closer decade-long battl stronger disabl hate crime l...,No hashtags,"{'neg': 0.355, 'neu': 0.522, 'pos': 0.123, 'compound': -0.7088}",-0.7088,neg
@KamalaHarris especially ya fake hate crime friend 5 out of 6 guilty,0,0,especi ya fake hate crime friend 5 6 guilti,No hashtags,"{'neg': 0.624, 'neu': 0.182, 'pos': 0.194, 'compound': -0.7964}",-0.7964,neg
Joanne Monck is an Advisor on LGBTQ+ matters and hate crime and works with Sussex police on LGBTQ+ and trans awaren… https://t.co/ImjituNPhg,0,0,joann monck advisor lgbtq+ matter hate crime work sussex polic lgbtq+ tran awaren...,No hashtags,"{'neg': 0.393, 'neu': 0.546, 'pos': 0.06, 'compound': -0.7964}",-0.7964,neg
"Have you, or someone you know, experienced a hate crime? 

You don't have to deal with this alone -… https://t.co/GXpDuSragT",5,10,"have you, someon know, experienc hate crime? you deal alon -...",No hashtags,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"@EmilieCope91 @janeclarejones Not hard to see how in Scotland, once the Hate Crime and Public Order Act is in force… https://t.co/op0HYEIPRY",1,10,"not hard see scotland, hate crime public order act force...",No hashtags,"{'neg': 0.465, 'neu': 0.452, 'pos': 0.084, 'compound': -0.7848}",-0.7848,neg
I bet all you celebs like #ArianaGrande #KatyPerry  £ the rest of the media mob feel like FOOLS. Today after… https://t.co/MEP7EIDYW9,0,0,i bet celeb like #arianagrand #katyperri ps rest medium mob feel like fools. today after...,#ArianaGrande #KatyPerry,"{'neg': 0.167, 'neu': 0.573, 'pos': 0.26, 'compound': 0.2023}",0.2023,pos
@cenkuygur @SamSeder @TYT why no mention of #JussieSmollet ? You covered it when it was thought to be a hate crime.,0,0,mention #jussiesmollet ? you cover thought hate crime.,#JussieSmollet,"{'neg': 0.59, 'neu': 0.41, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@drmistercody @SleepySaph Faking a hate crime is itself a hate crime. It invokes the same fear in the targeted group.,0,4,fake hate crime hate crime. it invok fear target group.,No hashtags,"{'neg': 0.838, 'neu': 0.162, 'pos': 0.0, 'compound': -0.967}",-0.967,neg
@ericbolling I’m pretty sure a hate crime is worse,0,23,i'm pretti sure hate crime wors,No hashtags,"{'neg': 0.576, 'neu': 0.24, 'pos': 0.184, 'compound': -0.7096}",-0.7096,neg
The decade-long battle for tougher laws on #DisabilityHateCrime moved a step closer to success this week after the… https://t.co/AP0css0vxn,2,6,the decade-long battl tougher law #disabilityhatecrim move step closer success week the...,#DisabilityHateCrime,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.6597}",0.6597,pos
Donald Trump calls Jussie Smollett’s fake police report a “reverse hate crime” https://t.co/F5jkoq6lOZ,0,0,"donald trump call jussi smollett' fake polic report ""revers hate crime""",No hashtags,"{'neg': 0.563, 'neu': 0.437, 'pos': 0.0, 'compound': -0.8834}",-0.8834,neg
@ArtValley818_ Treat it as a Hate Crime as it was.,3,25,treat hate crime was.,No hashtags,"{'neg': 0.661, 'neu': 0.092, 'pos': 0.248, 'compound': -0.6705}",-0.6705,neg
@hack___man @hqt__ @blackvoices That's the problem with stats...it's always says you Might do this ____ amount of t… https://t.co/2DrvM2RzT2,0,0,that' problem stats...it' alway say might ____ amount t...,No hashtags,"{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.4019}",-0.4019,neg
Donald Trump calls Jussie Smollett's false police report a 'hate crime in reverse' - New York Post,1,1,donald trump call jussi smollett' fals polic report 'hate crime reverse' - new york post,No hashtags,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
Jussie Smollett Trial: The actor was convicted of falsely reporting a hate crime. Here is the continuation https://t.co/Rdj1mvIcg9,0,0,jussi smollett trial: the actor convict fals report hate crime. here continu,No hashtags,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"🧵 On Women of Tigray
✅Even the uneducated but wise mother that raised me &amp; my sisters understood the value of educa… https://t.co/ApOEGd1KQr",0,0,on women tigray even uneduc wise mother rais &amp; sister understood valu educa...,No hashtags,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.4767}",0.4767,pos
